Year,Month,percent,regionId,date,regionName
2016,Apr,139,2,2016 Apr,HN
2016,May,135,2,2016 May,HN
2016,Jun,129,2,2016 Jun,HN
2016,Jul,139,2,2016 Jul,HN
2016,Aug,144,2,2016 Aug,HN
2016,Sep,135,2,2016 Sep,HN
2016,Oct,136,2,2016 Oct,HN
2016,Nov,136,2,2016 Nov,HN
2016,Dec,155,2,2016 Dec,HN
2017,Jan,192,2,2017 Jan,HN
2017,Feb,179,2,2017 Feb,HN
2017,Mar,154,2,2017 Mar,HN
2017,Apr,113,2,2017 Apr,HN
2017,May,114,2,2017 May,HN
2017,Jun,114,2,2017 Jun,HN
2017,Jul,112,2,2017 Jul,HN
2017,Aug,114,2,2017 Aug,HN
2017,Sep,129,2,2017 Sep,HN
2017,Oct,134,2,2017 Oct,HN
2017,Nov,154,2,2017 Nov,HN
2017,Dec,137,2,2017 Dec,HN
1880,Jan,-46,3,1880 Jan,HS
1880,Feb,9,4,1880 Feb,HS
1880,Mar,-24,5,1880 Mar,HS
1880,Apr,-43,6,1880 Apr,HS
1880,May,-24,7,1880 May,HS
1880,Jun,-51,8,1880 Jun,HS
1880,Jul,-64,9,1880 Jul,HS
1880,Aug,48,10,1880 Aug,HS
1880,Sep,-36,11,1880 Sep,HS
1880,Oct,-89,12,1880 Oct,HS
1880,Nov,-14,13,1880 Nov,HS
1880,Dec,6,14,1880 Dec,HS
1881,Jan,-94,15,1881 Jan,HS
1881,Feb,-41,16,1881 Feb,HS
1881,Mar,-27,17,1881 Mar,HS
1881,Apr,-14,18,1881 Apr,HS
1881,May,11,19,1881 May,HS
1881,Jun,-133,20,1881 Jun,HS
1881,Jul,-51,21,1881 Jul,HS
1881,Aug,-11,22,1881 Aug,HS
1881,Sep,-30,23,1881 Sep,HS
1881,Oct,-33,24,1881 Oct,HS
1881,Nov,-53,25,1881 Nov,HS
1881,Dec,32,26,1881 Dec,HS
1882,Jan,15,27,1882 Jan,HS
1882,Feb,-27,28,1882 Feb,HS
1882,Mar,-6,29,1882 Mar,HS
1882,Apr,-61,30,1882 Apr,HS
1882,May,-20,31,1882 May,HS
1882,Jun,-125,32,1882 Jun,HS
1882,Jul,-74,33,1882 Jul,HS
1882,Aug,6,34,1882 Aug,HS
1882,Sep,25,35,1882 Sep,HS
1882,Oct,22,36,1882 Oct,HS
1882,Nov,4,37,1882 Nov,HS
1882,Dec,-49,38,1882 Dec,HS
1883,Jan,-53,39,1883 Jan,HS
1883,Feb,-78,40,1883 Feb,HS
1883,Mar,-38,41,1883 Mar,HS
1883,Apr,-5,42,1883 Apr,HS
1883,May,2,43,1883 May,HS
1883,Jun,114,44,1883 Jun,HS
1883,Jul,27,45,1883 Jul,HS
1883,Aug,30,46,1883 Aug,HS
1883,Sep,-19,47,1883 Sep,HS
1883,Oct,-59,48,1883 Oct,HS
1883,Nov,-52,49,1883 Nov,HS
1883,Dec,21,50,1883 Dec,HS
1884,Jan,-37,51,1884 Jan,HS
1884,Feb,-3,52,1884 Feb,HS
1884,Mar,28,53,1884 Mar,HS
1884,Apr,-70,54,1884 Apr,HS
1884,May,-146,55,1884 May,HS
1884,Jun,-75,56,1884 Jun,HS
1884,Jul,-88,57,1884 Jul,HS
1884,Aug,115,58,1884 Aug,HS
1884,Sep,7,59,1884 Sep,HS
1884,Oct,-68,60,1884 Oct,HS
1884,Nov,-50,61,1884 Nov,HS
1884,Dec,-109,62,1884 Dec,HS
1885,Jan,-43,63,1885 Jan,HS
1885,Feb,-86,64,1885 Feb,HS
1885,Mar,-105,65,1885 Mar,HS
1885,Apr,-91,66,1885 Apr,HS
1885,May,-23,67,1885 May,HS
1885,Jun,-107,68,1885 Jun,HS
1885,Jul,-79,69,1885 Jul,HS
1885,Aug,15,70,1885 Aug,HS
1885,Sep,11,71,1885 Sep,HS
1885,Oct,62,72,1885 Oct,HS
1885,Nov,-8,73,1885 Nov,HS
1885,Dec,20,74,1885 Dec,HS
1886,Jan,-16,75,1886 Jan,HS
1886,Feb,-48,76,1886 Feb,HS
1886,Mar,-37,77,1886 Mar,HS
1886,Apr,-53,78,1886 Apr,HS
1886,May,-47,79,1886 May,HS
1886,Jun,-90,80,1886 Jun,HS
1886,Jul,-52,81,1886 Jul,HS
1886,Aug,-81,82,1886 Aug,HS
1886,Sep,-27,83,1886 Sep,HS
1886,Oct,-121,84,1886 Oct,HS
1886,Nov,-7,85,1886 Nov,HS
1886,Dec,-81,86,1886 Dec,HS
1887,Jan,-13,87,1887 Jan,HS
1887,Feb,-131,88,1887 Feb,HS
1887,Mar,-39,89,1887 Mar,HS
1887,Apr,-73,90,1887 Apr,HS
1887,May,-126,91,1887 May,HS
1887,Jun,-78,92,1887 Jun,HS
1887,Jul,-55,93,1887 Jul,HS
1887,Aug,21,94,1887 Aug,HS
1887,Sep,-87,95,1887 Sep,HS
1887,Oct,-35,96,1887 Oct,HS
1887,Nov,-116,97,1887 Nov,HS
1887,Dec,-25,98,1887 Dec,HS
1888,Jan,-20,99,1888 Jan,HS
1888,Feb,-50,100,1888 Feb,HS
1888,Mar,-78,101,1888 Mar,HS
1888,Apr,-15,102,1888 Apr,HS
1888,May,-98,103,1888 May,HS
1888,Jun,-68,104,1888 Jun,HS
1888,Jul,-42,105,1888 Jul,HS
1888,Aug,-27,106,1888 Aug,HS
1888,Sep,-46,107,1888 Sep,HS
1888,Oct,-27,108,1888 Oct,HS
1888,Nov,17,109,1888 Nov,HS
1888,Dec,23,110,1888 Dec,HS
1889,Jan,12,111,1889 Jan,HS
1889,Feb,29,112,1889 Feb,HS
1889,Mar,7,113,1889 Mar,HS
1889,Apr,-7,114,1889 Apr,HS
1889,May,7,115,1889 May,HS
1889,Jun,-44,116,1889 Jun,HS
1889,Jul,-66,117,1889 Jul,HS
1889,Aug,-94,118,1889 Aug,HS
1889,Sep,-32,119,1889 Sep,HS
1889,Oct,8,120,1889 Oct,HS
1889,Nov,0,121,1889 Nov,HS
1889,Dec,-8,122,1889 Dec,HS
1890,Jan,-49,123,1890 Jan,HS
1890,Feb,-74,124,1890 Feb,HS
1890,Mar,-53,125,1890 Mar,HS
1890,Apr,-43,126,1890 Apr,HS
1890,May,-105,127,1890 May,HS
1890,Jun,-71,128,1890 Jun,HS
1890,Jul,-87,129,1890 Jul,HS
1890,Aug,-76,130,1890 Aug,HS
1890,Sep,-39,131,1890 Sep,HS
1890,Oct,-36,132,1890 Oct,HS
1890,Nov,-68,133,1890 Nov,HS
1890,Dec,-46,134,1890 Dec,HS
1891,Jan,-99,135,1891 Jan,HS
1891,Feb,-104,136,1891 Feb,HS
1891,Mar,-63,137,1891 Mar,HS
1891,Apr,-78,138,1891 Apr,HS
1891,May,-51,139,1891 May,HS
1891,Jun,-83,140,1891 Jun,HS
1891,Jul,-118,141,1891 Jul,HS
1891,Aug,-92,142,1891 Aug,HS
1891,Sep,-84,143,1891 Sep,HS
1891,Oct,-62,144,1891 Oct,HS
1891,Nov,-29,145,1891 Nov,HS
1891,Dec,5,146,1891 Dec,HS
1892,Jan,-54,147,1892 Jan,HS
1892,Feb,-33,148,1892 Feb,HS
1892,Mar,-34,149,1892 Mar,HS
1892,Apr,-69,150,1892 Apr,HS
1892,May,-88,151,1892 May,HS
1892,Jun,-97,152,1892 Jun,HS
1892,Jul,-45,153,1892 Jul,HS
1892,Aug,-12,154,1892 Aug,HS
1892,Sep,-82,155,1892 Sep,HS
1892,Oct,-49,156,1892 Oct,HS
1892,Nov,-39,157,1892 Nov,HS
1892,Dec,-41,158,1892 Dec,HS
1893,Jan,-94,159,1893 Jan,HS
1893,Feb,-82,160,1893 Feb,HS
1893,Mar,-74,161,1893 Mar,HS
1893,Apr,-92,162,1893 Apr,HS
1893,May,-88,163,1893 May,HS
1893,Jun,-113,164,1893 Jun,HS
1893,Jul,-25,165,1893 Jul,HS
1893,Aug,-55,166,1893 Aug,HS
1893,Sep,-37,167,1893 Sep,HS
1893,Oct,-5,168,1893 Oct,HS
1893,Nov,-12,169,1893 Nov,HS
1893,Dec,-11,170,1893 Dec,HS
1894,Jan,-58,171,1894 Jan,HS
1894,Feb,-62,172,1894 Feb,HS
1894,Mar,-62,173,1894 Mar,HS
1894,Apr,-68,174,1894 Apr,HS
1894,May,-94,175,1894 May,HS
1894,Jun,-74,176,1894 Jun,HS
1894,Jul,-69,177,1894 Jul,HS
1894,Aug,-50,178,1894 Aug,HS
1894,Sep,-58,179,1894 Sep,HS
1894,Oct,3,180,1894 Oct,HS
1894,Nov,25,181,1894 Nov,HS
1894,Dec,-2,182,1894 Dec,HS
1895,Jan,-33,183,1895 Jan,HS
1895,Feb,-43,184,1895 Feb,HS
1895,Mar,-47,185,1895 Mar,HS
1895,Apr,-57,186,1895 Apr,HS
1895,May,-28,187,1895 May,HS
1895,Jun,-42,188,1895 Jun,HS
1895,Jul,-84,189,1895 Jul,HS
1895,Aug,-19,190,1895 Aug,HS
1895,Sep,-40,191,1895 Sep,HS
1895,Oct,0,192,1895 Oct,HS
1895,Nov,-25,193,1895 Nov,HS
1895,Dec,17,194,1895 Dec,HS
1896,Jan,3,195,1896 Jan,HS
1896,Feb,-24,196,1896 Feb,HS
1896,Mar,-31,197,1896 Mar,HS
1896,Apr,-25,198,1896 Apr,HS
1896,May,-55,199,1896 May,HS
1896,Jun,-100,200,1896 Jun,HS
1896,Jul,-55,201,1896 Jul,HS
1896,Aug,-61,202,1896 Aug,HS
1896,Sep,-18,203,1896 Sep,HS
1896,Oct,-8,204,1896 Oct,HS
1896,Nov,-47,205,1896 Nov,HS
1896,Dec,6,206,1896 Dec,HS
1897,Jan,-7,207,1897 Jan,HS
1897,Feb,-51,208,1897 Feb,HS
1897,Mar,-9,209,1897 Mar,HS
1897,Apr,-11,210,1897 Apr,HS
1897,May,-59,211,1897 May,HS
1897,Jun,-23,212,1897 Jun,HS
1897,Jul,-21,213,1897 Jul,HS
1897,Aug,-53,214,1897 Aug,HS
1897,Sep,-20,215,1897 Sep,HS
1897,Oct,-26,216,1897 Oct,HS
1897,Nov,23,217,1897 Nov,HS
1897,Dec,-16,218,1897 Dec,HS
1898,Jan,-21,219,1898 Jan,HS
1898,Feb,-39,220,1898 Feb,HS
1898,Mar,-71,221,1898 Mar,HS
1898,Apr,-85,222,1898 Apr,HS
1898,May,-91,223,1898 May,HS
1898,Jun,-53,224,1898 Jun,HS
1898,Jul,-59,225,1898 Jul,HS
1898,Aug,-48,226,1898 Aug,HS
1898,Sep,0,227,1898 Sep,HS
1898,Oct,-48,228,1898 Oct,HS
1898,Nov,-42,229,1898 Nov,HS
1898,Dec,-17,230,1898 Dec,HS
1899,Jan,-66,231,1899 Jan,HS
1899,Feb,-47,232,1899 Feb,HS
1899,Mar,-38,233,1899 Mar,HS
1899,Apr,-43,234,1899 Apr,HS
1899,May,-70,235,1899 May,HS
1899,Jun,-84,236,1899 Jun,HS
1899,Jul,-67,237,1899 Jul,HS
1899,Aug,-70,238,1899 Aug,HS
1899,Sep,-18,239,1899 Sep,HS
1899,Oct,-67,240,1899 Oct,HS
1899,Nov,-44,241,1899 Nov,HS
1899,Dec,1,242,1899 Dec,HS
1900,Jan,-37,243,1900 Jan,HS
1900,Feb,-1,244,1900 Feb,HS
1900,Mar,-50,245,1900 Mar,HS
1900,Apr,-17,246,1900 Apr,HS
1900,May,-28,247,1900 May,HS
1900,Jun,-12,248,1900 Jun,HS
1900,Jul,-54,249,1900 Jul,HS
1900,Aug,-34,250,1900 Aug,HS
1900,Sep,-17,251,1900 Sep,HS
1900,Oct,7,252,1900 Oct,HS
1900,Nov,-14,253,1900 Nov,HS
1900,Dec,-20,254,1900 Dec,HS
1901,Jan,-4,255,1901 Jan,HS
1901,Feb,-22,256,1901 Feb,HS
1901,Mar,-56,257,1901 Mar,HS
1901,Apr,-40,258,1901 Apr,HS
1901,May,-26,259,1901 May,HS
1901,Jun,-7,260,1901 Jun,HS
1901,Jul,-66,261,1901 Jul,HS
1901,Aug,-39,262,1901 Aug,HS
1901,Sep,14,263,1901 Sep,HS
1901,Oct,-18,264,1901 Oct,HS
1901,Nov,2,265,1901 Nov,HS
1901,Dec,-5,266,1901 Dec,HS
1902,Jan,-43,267,1902 Jan,HS
1902,Feb,-18,268,1902 Feb,HS
1902,Mar,-7,269,1902 Mar,HS
1902,Apr,1,270,1902 Apr,HS
1902,May,-18,271,1902 May,HS
1902,Jun,-27,272,1902 Jun,HS
1902,Jul,-49,273,1902 Jul,HS
1902,Aug,-75,274,1902 Aug,HS
1902,Sep,-50,275,1902 Sep,HS
1902,Oct,-47,276,1902 Oct,HS
1902,Nov,-39,277,1902 Nov,HS
1902,Dec,-33,278,1902 Dec,HS
1903,Jan,-38,279,1903 Jan,HS
1903,Feb,-47,280,1903 Feb,HS
1903,Mar,-37,281,1903 Mar,HS
1903,Apr,-64,282,1903 Apr,HS
1903,May,-41,283,1903 May,HS
1903,Jun,-72,284,1903 Jun,HS
1903,Jul,-29,285,1903 Jul,HS
1903,Aug,-37,286,1903 Aug,HS
1903,Sep,-49,287,1903 Sep,HS
1903,Oct,-58,288,1903 Oct,HS
1903,Nov,-58,289,1903 Nov,HS
1903,Dec,-60,290,1903 Dec,HS
1904,Jan,-65,291,1904 Jan,HS
1904,Feb,-88,292,1904 Feb,HS
1904,Mar,-78,293,1904 Mar,HS
1904,Apr,-44,294,1904 Apr,HS
1904,May,-82,295,1904 May,HS
1904,Jun,-60,296,1904 Jun,HS
1904,Jul,-72,297,1904 Jul,HS
1904,Aug,-65,298,1904 Aug,HS
1904,Sep,-47,299,1904 Sep,HS
1904,Oct,-74,300,1904 Oct,HS
1904,Nov,-41,301,1904 Nov,HS
1904,Dec,-52,302,1904 Dec,HS
1905,Jan,-45,303,1905 Jan,HS
1905,Feb,-79,304,1905 Feb,HS
1905,Mar,-31,305,1905 Mar,HS
1905,Apr,-22,306,1905 Apr,HS
1905,May,-39,307,1905 May,HS
1905,Jun,-35,308,1905 Jun,HS
1905,Jul,-67,309,1905 Jul,HS
1905,Aug,-32,310,1905 Aug,HS
1905,Sep,-30,311,1905 Sep,HS
1905,Oct,-40,312,1905 Oct,HS
1905,Nov,-25,313,1905 Nov,HS
1905,Dec,-20,314,1905 Dec,HS
1906,Jan,24,315,1906 Jan,HS
1906,Feb,6,316,1906 Feb,HS
1906,Mar,-35,317,1906 Mar,HS
1906,Apr,1,318,1906 Apr,HS
1906,May,-26,319,1906 May,HS
1906,Jun,-45,320,1906 Jun,HS
1906,Jul,-28,321,1906 Jul,HS
1906,Aug,-36,322,1906 Aug,HS
1906,Sep,-57,323,1906 Sep,HS
1906,Oct,-39,324,1906 Oct,HS
1906,Nov,-61,325,1906 Nov,HS
1906,Dec,-57,326,1906 Dec,HS
1907,Jan,-46,327,1907 Jan,HS
1907,Feb,-33,328,1907 Feb,HS
1907,Mar,-53,329,1907 Mar,HS
1907,Apr,-47,330,1907 Apr,HS
1907,May,-46,331,1907 May,HS
1907,Jun,-68,332,1907 Jun,HS
1907,Jul,-48,333,1907 Jul,HS
1907,Aug,-70,334,1907 Aug,HS
1907,Sep,-55,335,1907 Sep,HS
1907,Oct,-51,336,1907 Oct,HS
1907,Nov,-55,337,1907 Nov,HS
1907,Dec,-73,338,1907 Dec,HS
1908,Jan,-32,339,1908 Jan,HS
1908,Feb,-45,340,1908 Feb,HS
1908,Mar,-44,341,1908 Mar,HS
1908,Apr,-60,342,1908 Apr,HS
1908,May,-44,343,1908 May,HS
1908,Jun,-72,344,1908 Jun,HS
1908,Jul,-59,345,1908 Jul,HS
1908,Aug,-36,346,1908 Aug,HS
1908,Sep,-21,347,1908 Sep,HS
1908,Oct,-49,348,1908 Oct,HS
1908,Nov,-50,349,1908 Nov,HS
1908,Dec,-35,350,1908 Dec,HS
1909,Jan,-65,351,1909 Jan,HS
1909,Feb,-71,352,1909 Feb,HS
1909,Mar,-45,353,1909 Mar,HS
1909,Apr,-65,354,1909 Apr,HS
1909,May,-70,355,1909 May,HS
1909,Jun,-48,356,1909 Jun,HS
1909,Jul,-43,357,1909 Jul,HS
1909,Aug,-12,358,1909 Aug,HS
1909,Sep,-25,359,1909 Sep,HS
1909,Oct,-22,360,1909 Oct,HS
1909,Nov,-42,361,1909 Nov,HS
1909,Dec,-46,362,1909 Dec,HS
1910,Jan,-44,363,1910 Jan,HS
1910,Feb,-39,364,1910 Feb,HS
1910,Mar,-59,365,1910 Mar,HS
1910,Apr,-38,366,1910 Apr,HS
1910,May,-23,367,1910 May,HS
1910,Jun,-36,368,1910 Jun,HS
1910,Jul,-26,369,1910 Jul,HS
1910,Aug,-5,370,1910 Aug,HS
1910,Sep,4,371,1910 Sep,HS
1910,Oct,-51,372,1910 Oct,HS
1910,Nov,-55,373,1910 Nov,HS
1910,Dec,-43,374,1910 Dec,HS
1911,Jan,-53,375,1911 Jan,HS
1911,Feb,-60,376,1911 Feb,HS
1911,Mar,-58,377,1911 Mar,HS
1911,Apr,-64,378,1911 Apr,HS
1911,May,-44,379,1911 May,HS
1911,Jun,-63,380,1911 Jun,HS
1911,Jul,-27,381,1911 Jul,HS
1911,Aug,-36,382,1911 Aug,HS
1911,Sep,-40,383,1911 Sep,HS
1911,Oct,-26,384,1911 Oct,HS
1911,Nov,-15,385,1911 Nov,HS
1911,Dec,-21,386,1911 Dec,HS
1912,Jan,9,387,1912 Jan,HS
1912,Feb,-16,388,1912 Feb,HS
1912,Mar,-27,389,1912 Mar,HS
1912,Apr,-32,390,1912 Apr,HS
1912,May,-32,391,1912 May,HS
1912,Jun,-36,392,1912 Jun,HS
1912,Jul,-39,393,1912 Jul,HS
1912,Aug,-40,394,1912 Aug,HS
1912,Sep,-5,395,1912 Sep,HS
1912,Oct,-7,396,1912 Oct,HS
1912,Nov,-32,397,1912 Nov,HS
1912,Dec,-15,398,1912 Dec,HS
1913,Jan,-36,399,1913 Jan,HS
1913,Feb,-36,400,1913 Feb,HS
1913,Mar,-61,401,1913 Mar,HS
1913,Apr,-21,402,1913 Apr,HS
1913,May,-59,403,1913 May,HS
1913,Jun,-70,404,1913 Jun,HS
1913,Jul,2,405,1913 Jul,HS
1913,Aug,-5,406,1913 Aug,HS
1913,Sep,-8,407,1913 Sep,HS
1913,Oct,-17,408,1913 Oct,HS
1913,Nov,-17,409,1913 Nov,HS
1913,Dec,-1,410,1913 Dec,HS
1914,Jan,-2,411,1914 Jan,HS
1914,Feb,-1,412,1914 Feb,HS
1914,Mar,7,413,1914 Mar,HS
1914,Apr,2,414,1914 Apr,HS
1914,May,10,415,1914 May,HS
1914,Jun,0,416,1914 Jun,HS
1914,Jul,-22,417,1914 Jul,HS
1914,Aug,-7,418,1914 Aug,HS
1914,Sep,2,419,1914 Sep,HS
1914,Oct,12,420,1914 Oct,HS
1914,Nov,-41,421,1914 Nov,HS
1914,Dec,-17,422,1914 Dec,HS
1915,Jan,-19,423,1915 Jan,HS
1915,Feb,14,424,1915 Feb,HS
1915,Mar,6,425,1915 Mar,HS
1915,Apr,-14,426,1915 Apr,HS
1915,May,-41,427,1915 May,HS
1915,Jun,-48,428,1915 Jun,HS
1915,Jul,1,429,1915 Jul,HS
1915,Aug,-37,430,1915 Aug,HS
1915,Sep,2,431,1915 Sep,HS
1915,Oct,-2,432,1915 Oct,HS
1915,Nov,0,433,1915 Nov,HS
1915,Dec,-16,434,1915 Dec,HS
1916,Jan,-27,435,1916 Jan,HS
1916,Feb,-14,436,1916 Feb,HS
1916,Mar,-38,437,1916 Mar,HS
1916,Apr,-30,438,1916 Apr,HS
1916,May,-46,439,1916 May,HS
1916,Jun,-64,440,1916 Jun,HS
1916,Jul,-54,441,1916 Jul,HS
1916,Aug,-8,442,1916 Aug,HS
1916,Sep,-3,443,1916 Sep,HS
1916,Oct,-11,444,1916 Oct,HS
1916,Nov,-50,445,1916 Nov,HS
1916,Dec,-47,446,1916 Dec,HS
1917,Jan,-47,447,1917 Jan,HS
1917,Feb,-74,448,1917 Feb,HS
1917,Mar,-80,449,1917 Mar,HS
1917,Apr,-51,450,1917 Apr,HS
1917,May,-72,451,1917 May,HS
1917,Jun,-56,452,1917 Jun,HS
1917,Jul,16,453,1917 Jul,HS
1917,Aug,-50,454,1917 Aug,HS
1917,Sep,-42,455,1917 Sep,HS
1917,Oct,-39,456,1917 Oct,HS
1917,Nov,-34,457,1917 Nov,HS
1917,Dec,-49,458,1917 Dec,HS
1918,Jan,-47,459,1918 Jan,HS
1918,Feb,-74,460,1918 Feb,HS
1918,Mar,-76,461,1918 Mar,HS
1918,Apr,-36,462,1918 Apr,HS
1918,May,-92,463,1918 May,HS
1918,Jun,-42,464,1918 Jun,HS
1918,Jul,-69,465,1918 Jul,HS
1918,Aug,-60,466,1918 Aug,HS
1918,Sep,-19,467,1918 Sep,HS
1918,Oct,-7,468,1918 Oct,HS
1918,Nov,-14,469,1918 Nov,HS
1918,Dec,-10,470,1918 Dec,HS
1919,Jan,-19,471,1919 Jan,HS
1919,Feb,-9,472,1919 Feb,HS
1919,Mar,12,473,1919 Mar,HS
1919,Apr,4,474,1919 Apr,HS
1919,May,0,475,1919 May,HS
1919,Jun,-4,476,1919 Jun,HS
1919,Jul,4,477,1919 Jul,HS
1919,Aug,-17,478,1919 Aug,HS
1919,Sep,-33,479,1919 Sep,HS
1919,Oct,-17,480,1919 Oct,HS
1919,Nov,-37,481,1919 Nov,HS
1919,Dec,-2,482,1919 Dec,HS
1920,Jan,-13,483,1920 Jan,HS
1920,Feb,-31,484,1920 Feb,HS
1920,Mar,-36,485,1920 Mar,HS
1920,Apr,-22,486,1920 Apr,HS
1920,May,-38,487,1920 May,HS
1920,Jun,-51,488,1920 Jun,HS
1920,Jul,-31,489,1920 Jul,HS
1920,Aug,-17,490,1920 Aug,HS
1920,Sep,-3,491,1920 Sep,HS
1920,Oct,-45,492,1920 Oct,HS
1920,Nov,-16,493,1920 Nov,HS
1920,Dec,-24,494,1920 Dec,HS
1921,Jan,-40,495,1921 Jan,HS
1921,Feb,-18,496,1921 Feb,HS
1921,Mar,-27,497,1921 Mar,HS
1921,Apr,-34,498,1921 Apr,HS
1921,May,-12,499,1921 May,HS
1921,Jun,-15,500,1921 Jun,HS
1921,Jul,-14,501,1921 Jul,HS
1921,Aug,-65,502,1921 Aug,HS
1921,Sep,-9,503,1921 Sep,HS
1921,Oct,-9,504,1921 Oct,HS
1921,Nov,-28,505,1921 Nov,HS
1921,Dec,-21,506,1921 Dec,HS
1922,Jan,-22,507,1922 Jan,HS
1922,Feb,-21,508,1922 Feb,HS
1922,Mar,-39,509,1922 Mar,HS
1922,Apr,-11,510,1922 Apr,HS
1922,May,-60,511,1922 May,HS
1922,Jun,-55,512,1922 Jun,HS
1922,Jul,-5,513,1922 Jul,HS
1922,Aug,-28,514,1922 Aug,HS
1922,Sep,-5,515,1922 Sep,HS
1922,Oct,-30,516,1922 Oct,HS
1922,Nov,-14,517,1922 Nov,HS
1922,Dec,-18,518,1922 Dec,HS
1923,Jan,-31,519,1923 Jan,HS
1923,Feb,-1,520,1923 Feb,HS
1923,Mar,-17,521,1923 Mar,HS
1923,Apr,-34,522,1923 Apr,HS
1923,May,-29,523,1923 May,HS
1923,Jun,-31,524,1923 Jun,HS
1923,Jul,-73,525,1923 Jul,HS
1923,Aug,-63,526,1923 Aug,HS
1923,Sep,-54,527,1923 Sep,HS
1923,Oct,-41,528,1923 Oct,HS
1923,Nov,-25,529,1923 Nov,HS
1923,Dec,-29,530,1923 Dec,HS
1924,Jan,-24,531,1924 Jan,HS
1924,Feb,-45,532,1924 Feb,HS
1924,Mar,-26,533,1924 Mar,HS
1924,Apr,-69,534,1924 Apr,HS
1924,May,-43,535,1924 May,HS
1924,Jun,-18,536,1924 Jun,HS
1924,Jul,-24,537,1924 Jul,HS
1924,Aug,-26,538,1924 Aug,HS
1924,Sep,-3,539,1924 Sep,HS
1924,Oct,-20,540,1924 Oct,HS
1924,Nov,-36,541,1924 Nov,HS
1924,Dec,-32,542,1924 Dec,HS
1925,Jan,-61,543,1925 Jan,HS
1925,Feb,-43,544,1925 Feb,HS
1925,Mar,-39,545,1925 Mar,HS
1925,Apr,-24,546,1925 Apr,HS
1925,May,-40,547,1925 May,HS
1925,Jun,-57,548,1925 Jun,HS
1925,Jul,-62,549,1925 Jul,HS
1925,Aug,-16,550,1925 Aug,HS
1925,Sep,-65,551,1925 Sep,HS
1925,Oct,-60,552,1925 Oct,HS
1925,Nov,-23,553,1925 Nov,HS
1925,Dec,6,554,1925 Dec,HS
1926,Jan,-8,555,1926 Jan,HS
1926,Feb,19,556,1926 Feb,HS
1926,Mar,-6,557,1926 Mar,HS
1926,Apr,-12,558,1926 Apr,HS
1926,May,-44,559,1926 May,HS
1926,Jun,-29,560,1926 Jun,HS
1926,Jul,-26,561,1926 Jul,HS
1926,Aug,0,562,1926 Aug,HS
1926,Sep,1,563,1926 Sep,HS
1926,Oct,-24,564,1926 Oct,HS
1926,Nov,-8,565,1926 Nov,HS
1926,Dec,-20,566,1926 Dec,HS
1927,Jan,-22,567,1927 Jan,HS
1927,Feb,-30,568,1927 Feb,HS
1927,Mar,-29,569,1927 Mar,HS
1927,Apr,-32,570,1927 Apr,HS
1927,May,-48,571,1927 May,HS
1927,Jun,-41,572,1927 Jun,HS
1927,Jul,-26,573,1927 Jul,HS
1927,Aug,-46,574,1927 Aug,HS
1927,Sep,-30,575,1927 Sep,HS
1927,Oct,-8,576,1927 Oct,HS
1927,Nov,0,577,1927 Nov,HS
1927,Dec,-13,578,1927 Dec,HS
1928,Jan,-25,579,1928 Jan,HS
1928,Feb,-17,580,1928 Feb,HS
1928,Mar,2,581,1928 Mar,HS
1928,Apr,13,582,1928 Apr,HS
1928,May,-70,583,1928 May,HS
1928,Jun,-84,584,1928 Jun,HS
1928,Jul,-26,585,1928 Jul,HS
1928,Aug,-4,586,1928 Aug,HS
1928,Sep,4,587,1928 Sep,HS
1928,Oct,-10,588,1928 Oct,HS
1928,Nov,5,589,1928 Nov,HS
1928,Dec,-17,590,1928 Dec,HS
1929,Jan,-16,591,1929 Jan,HS
1929,Feb,-19,592,1929 Feb,HS
1929,Mar,-54,593,1929 Mar,HS
1929,Apr,-54,594,1929 Apr,HS
1929,May,-59,595,1929 May,HS
1929,Jun,-57,596,1929 Jun,HS
1929,Jul,-51,597,1929 Jul,HS
1929,Aug,-58,598,1929 Aug,HS
1929,Sep,-32,599,1929 Sep,HS
1929,Oct,-4,600,1929 Oct,HS
1929,Nov,-11,601,1929 Nov,HS
1929,Dec,-53,602,1929 Dec,HS
1930,Jan,-29,603,1930 Jan,HS
1930,Feb,-23,604,1930 Feb,HS
1930,Mar,-33,605,1930 Mar,HS
1930,Apr,-35,606,1930 Apr,HS
1930,May,-20,607,1930 May,HS
1930,Jun,-38,608,1930 Jun,HS
1930,Jul,-45,609,1930 Jul,HS
1930,Aug,-55,610,1930 Aug,HS
1930,Sep,-37,611,1930 Sep,HS
1930,Oct,-55,612,1930 Oct,HS
1930,Nov,-10,613,1930 Nov,HS
1930,Dec,-19,614,1930 Dec,HS
1931,Jan,-27,615,1931 Jan,HS
1931,Feb,-10,616,1931 Feb,HS
1931,Mar,-11,617,1931 Mar,HS
1931,Apr,-42,618,1931 Apr,HS
1931,May,-19,619,1931 May,HS
1931,Jun,-32,620,1931 Jun,HS
1931,Jul,-9,621,1931 Jul,HS
1931,Aug,-8,622,1931 Aug,HS
1931,Sep,-46,623,1931 Sep,HS
1931,Oct,-34,624,1931 Oct,HS
1931,Nov,-62,625,1931 Nov,HS
1931,Dec,-6,626,1931 Dec,HS
1932,Jan,1,627,1932 Jan,HS
1932,Feb,-28,628,1932 Feb,HS
1932,Mar,-25,629,1932 Mar,HS
1932,Apr,-6,630,1932 Apr,HS
